EFE1,AL1,AI1,EX1,EV1,EFE2,AL2,AI2,EX2,EV2,UAI,UAL,RAL,REX,PEAL2,PEAI1,PEEX2,PEEV1
,,,,,-0.9999999803098998,6.112805986954696e-13,0.0,0.9999999803105111,6.112805986954694e-13,,-0.6452852249033973,6.112805986954694e-13,1.0,-2.0194839173657902e-28,,0.0,
-1.5685791969097163,-0.3505129383620972,-0.38506627494896334,0.8329999835986559,-0.7355792133110606,-1.3505129186756648,-0.35051293836515357,0.0,0.9999999803105112,-0.35051293836515357,-0.6931470680247895,-0.6452852249033973,-0.35051293836515357,0.0,0.0,-0.3080807930758262,-1.0000000000000002,0.0
,,,,,-0.9999999803099046,6.064784282170749e-13,0.0,0.9999999803105111,6.064784282170749e-13,,-0.5426199259481684,6.064784282170749e-13,1.0,0.0,,0.0,
-1.393322727724131,-0.17525646917651175,-0.38506627494896334,0.8329999835986557,-0.5603227441254751,-1.3505129186756648,-0.35051293836515357,0.0,0.9999999803105112,-0.35051293836515357,-0.6931470680247895,-0.283663206183416,-0.3996203748132658,1.5,-0.24553715693032976,-0.3080807930758262,1.0604064843392718,0.17525646918558546
-1.393322727724131,-0.17525646917651175,-0.38506627494896334,0.8329999835986557,-0.5603227441254751,-1.3505129186756648,-0.35051293836515357,0.0,0.9999999803105112,-0.35051293836515357,-0.6931470680247895,-0.6452852249033973,-0.35051293836515357,2.0,0.0,-0.3080807930758262,0.9999999999999998,-0.17525646918558546
,,,,,-0.9999999803099093,6.017327948790965e-13,0.0,0.9999999803105111,6.017327948790964e-13,,-0.4501048904494913,-0.040653758223644955,1.0,-0.01620447879878358,,-0.19041790579035167,
-1.5655738297451562,-0.074941718118702,-0.38506627494896334,1.1055658366774908,-0.4600079930676653,-1.6950151227177153,-0.14988343624953412,0.0,1.5451316864681812,-0.14988343624953412,-0.6931470680247895,-0.27593151716647124,-0.021945011567715483,2.0,0.12793842468181865,-0.3080807930758262,0.454868283108965,-0.07494171812777578
-1.61937406784406,-0.04850183152871282,-0.38506627494896334,1.1858059613663838,-0.43356810647767613,-1.8026155989155228,-0.09700366306955575,6.167658555827446e-17,1.7056119358459672,-0.0970036630695557,-0.6931470680247895,-0.17858123004181187,-0.03516495606548434,0.0,0.06183870876844971,-0.3080807930758262,-0.8235970076428513,0.04850183153778648
-1.61937406784406,-0.04850183152871282,-0.38506627494896334,1.1858059613663838,-0.43356810647767613,-1.8026155989155228,-0.09700366306955575,6.167658555827446e-17,1.7056119358459672,-0.0970036630695557,-0.6931470680247895,-0.1785812267936372,-0.4138902650234287,1.5,-0.3168866019538729,-0.3080807930758262,-0.20561196942859516,-0.04850183153778653
,,,,,-0.9999999803099093,6.017327948790965e-13,0.0,0.9999999803105111,6.017327948790964e-13,,-0.3270667531529135,6.017327948790964e-13,1.0,-1.0097419586828951e-28,,0.0,
-1.5799136411130024,-0.03585276309095996,-0.38506627494896334,1.158994603073079,-0.4209190380399233,-1.723694745453361,-0.07170552619400314,0.0,1.651989219259358,-0.07170552619400314,-0.6931470680247895,-0.13200801320694922,-0.041489491185849076,1.5,0.030216035008154063,-0.3080807930758262,-0.15198925178618206,-0.035852763099986806
-1.556777999290267,-0.0284366159562731,-0.38506627494896334,1.1432751083850305,-0.4135028909052365,-1.67742346180789,-0.05687323192462944,0.0,1.6205502298832606,-0.05687323192462944,-0.6931470680247895,-0.13200801320694922,5.970424737101587e-12,1.0,0.0,-0.3080807930758262,0.0,0.02843661596529995
,,,,,-0.9999999803099556,5.553586765954485e-13,0.0,0.9999999803105111,5.553586765954485e-13,,-0.29507113997230305,5.553586765954485e-13,1.0,0.0,,0.0,
-1.5567779992907025,-0.028436615956708447,-0.38506627494896334,1.1432751083850305,-0.4135028909056718,-1.67742346180789,-0.05687323192462944,0.0,1.6205502298832606,-0.05687323192462944,-0.6931470680247895,-0.10470214430497063,-0.01765047447686415,2.0,0.03922275744776529,-0.3080807930758262,0.3794497382089328,-0.028436615964864576
-1.584422268310782,-0.02356267466068787,-0.38506627494896334,1.175793318701131,-0.40862894960965124,-1.7327119998480498,-0.04712534933258828,0.0,1.6855866505154615,-0.04712534933258828,-0.6931470680247895,-0.08675654537765147,-0.009992432236883083,2.0,0.037132917095705195,-0.3080807930758262,0.3144133162961982,-0.023562674668843986
-1.6039768170835926,-0.02011502614865201,-0.38506627494896334,1.1987955159859773,-0.4051813010976154,-1.771821097393671,-0.04023005230851657,-6.167658555827446e-17,1.7315910450851542,-0.04023005230851663,-0.6931470680247895,-0.13200801320694922,5.0997395826908616e-12,1.0,0.0,-0.3080807930758262,0.0,0.020115026156808158
