NoAsk,Resp_1,Rt_1,Context,Resp_2,Rt_2,Apple
1,left,0.13700008392333984,0,0,1.6550002098083496,6
0, ,0,0,0,1.1570000648498535,6
1,left,0.812000036239624,0,0,0.997999906539917,6
1,right,0.014000177383422852,1,1,0.8420000076293945,12
0, ,0,0,0,0.7269999980926514,6
1,right,0.8900001049041748,2,1,0.6289999485015869,0
1,left,0.7160000801086426,0,0,0.8050000667572021,6
1,right,0.6329998970031738,1,1,0.5829999446868896,12
1,left,0.5450000762939453,0,0,0.6369998455047607,6
0, ,0,0,1,0.3190000057220459,12
1,left,0.8240001201629639,0,1,0.32000017166137695,12
1,left,0.6519999504089355,0,0,0.4330000877380371,6
0, ,0,0,1,0.0839998722076416,12
1,left,0.6809999942779541,0,1,1.3359999656677246,12
1,left,0.6419999599456787,0,1,0.5880000591278076,0
1,left,0.46700000762939453,0,1,0.5189998149871826,12
1,left,0.6339998245239258,0,1,0.11700010299682617,3.0
1,left,0.437999963760376,0,0,0.45599985122680664,6
1,left,0.7960000038146973,0,1,0.9149999618530273,12
1,left,0.4849998950958252,0,1,0.8369998931884766,12
1,left,0.192000150680542,0,0,0.11500000953674316,6
0, ,0,0,1,0.13399982452392578,12
0, ,0,0,1,0.07200002670288086,9.0
1,left,0.4030001163482666,0,1,0.507000207901001,0
0, ,0,0,0,0.20000004768371582,6
1,left,0.03600001335144043,0,1,0.6080000400543213,6.0
1,left,0.6700000762939453,0,0,0.34400010108947754,6
1,left,0.5469999313354492,0,0,0.495999813079834,6
1,left,0.2950000762939453,0,0,0.7979998588562012,6
1,left,0.32400012016296387,0,1,0.6419999599456787,0
0, ,0,0,0,0.6310000419616699,6
1,left,0.24399995803833008,0,0,0.4630000591278076,6
0, ,0,0,0,1.0490000247955322,6
0, ,0,0,0,0.434999942779541,6
1,left,0.4939999580383301,0,0,0.5759999752044678,6
1,left,0.6449999809265137,0,0,0.9789998531341553,6
1,left,0.8050000667572021,0,1,0.812000036239624,6.0
0, ,0,0,1,0.5480000972747803,6.0
1,left,0.7939999103546143,0,0,0.5390000343322754,6
0, ,0,0,0,0.3969998359680176,6
1,right,0.6610000133514404,2,1,0.22899985313415527,0
1,left,0.377000093460083,0,0,0.8169999122619629,6
0, ,0,0,0,0.01900005340576172,6
1,left,0.5929999351501465,0,0,0.5529999732971191,6
1,left,0.4460000991821289,0,0,0.2519998550415039,6
1,left,0.48799991607666016,0,0,0.19900012016296387,6
1,left,0.25999999046325684,0,0,0.11800003051757812,6
1,left,0.37800002098083496,0,0,0.36100006103515625,6
1,left,0.009000062942504883,0,1,0.812000036239624,12
1,left,0.31999993324279785,0,1,0.7709999084472656,9.0
1,left,0.7090001106262207,0,1,0.48600006103515625,12
1,left,0.2559998035430908,0,1,0.48399996757507324,12
1,left,0.4200000762939453,0,1,0.44900012016296387,12
1,left,0.32700014114379883,0,1,0.3810000419616699,12
1,left,66.41700005531311,0,1,0.5809998512268066,0
1,left,0.8870000839233398,0,1,0.02200007438659668,12
1,right,0.08600020408630371,2,1,0.31800007820129395,0
1,right,0.6519999504089355,1,1,0.29399991035461426,6.0
1,left,0.20000004768371582,0,1,0.12899994850158691,6.0
1,right,0.27300000190734863,1,1,0.5209999084472656,12
0, ,0,0,1,0.4939999580383301,9.0
1,right,0.36300015449523926,1,1,0.5519998073577881,3.0
1,left,0.24699997901916504,0,0,0.4509999752044678,6
1,right,0.4780001640319824,2,0,0.6059999465942383,6
1,right,1.5,2,0,0.6000001430511475,6
0, ,0,0,1,0.437999963760376,12
1,right,1.4110000133514404,1,1,0.312999963760376,9.0
