EFE1,AL1,AI1,EX1,EV1,EFE2,AL2,AI2,EX2,EV2,UAI,UAL,RAL,REX,PEAL2,PEAI1,PEEX2,PEEV1
-1.0263969779320266,-0.14224654003018686,-0.05115045055265289,0.8329999873491868,-0.19339699058283974,-1.1422465248495055,-0.14224654003655612,0.0,0.9999999848129495,-0.14224654003655612,-0.6931470680247895,-0.12566398034974452,-0.14224654003655615,0.5,-2.7755575615628914e-17,-0.6419966174721367,-0.4999999999999999,0.0
-1.0124914256199615,-0.01417747053297238,-1.6618366486278665e-07,0.9983137889033243,-0.014177636716637246,-0.999999984800211,1.273852604911245e-11,0.0,0.9999999848129496,1.273852604911245e-11,-0.6931470680247895,-0.12524715034662676,1.2738526049112453e-12,1.0,4.0389678347315804e-28,-0.6931469018411247,0.0,0.0
-1.0124914256199615,-0.01417747053297238,-1.6618366486278665e-07,0.9983137889033243,-0.014177636716637246,-0.9999999848002138,1.2735773030362041e-11,0.0,0.9999999848129496,1.2735773030362041e-11,-0.6931470680247895,-0.12524715034662676,1.2735773030362044e-12,1.0,2.0194839173657902e-28,-0.6931469018411247,0.0,0.0
-1.0242310709574316,-0.14176682896521722,-0.05115045055265289,0.8313137914395615,-0.1929172795178701,-1.1379147109003158,-0.14128711790661683,0.0,0.9966275929936989,-0.14128711790661683,-0.6931470680247895,-0.12566398034974452,-0.14224654003655615,0.0,-2.7755575615628914e-17,-0.6419966174721367,-0.9999999999999999,-0.00047971106496963456
,,,,,-0.9999999848116763,1.2733021975248404e-12,0.0,0.9999999848129496,1.2733021975248404e-12,,-0.12483379943029271,-0.014248639557946677,1.5,-0.00011795867456603978,,0.5050585878057012,
-1.0092379975871362,-0.014125917069423392,-4.153097475221986e-07,0.9951116652079655,-0.014126332379170914,-0.9999999848002166,1.2733021975248401e-11,0.0,0.9999999848129496,1.2733021975248401e-11,-0.6931470680247895,-0.12479171477478672,1.2733021975248404e-12,1.0,0.0,-0.693146652715042,0.0,0.0
-1.0205016047085829,-0.1412394864117272,-0.051150450552652875,0.8281116677442028,-0.19238993696438003,-1.1380367790760564,-0.14123948641809647,1.6385673558522457e-17,0.99679729265796,-0.14123948641809644,-0.6931470680247895,-0.12477432520531198,1.2730268956497993e-11,1.0,0.0,-0.6419966174721367,0.0,-2.7755575615628914e-17
-1.0205016047085829,-0.1412394864117272,-0.051150450552652875,0.8281116677442028,-0.19238993696438003,-1.1380367790760564,-0.14123948641809647,1.6385673558522457e-17,0.99679729265796,-0.14123948641809644,-0.6931470680247895,-0.12477432520531198,-0.14249830345212272,2.0,-0.0012588170340262494,-0.6419966174721367,1.003202692203629,-2.7755575615628914e-17
-1.0233880405703342,-0.14076652107753446,-0.05115045055265288,0.8314710689401468,-0.1919169716301873,-1.143809650799559,-0.14029355574971097,0.0,1.003516095049848,-0.14029355574971097,-0.6931470680247895,-0.12477432520531195,-0.13665944250538936,0.0,0.0045800439127070824,-0.6419966174721367,-0.9934260528451823,-0.0004729653341927209
-1.0091807251366678,-0.014035096980623123,-1.2241464311778198e-06,0.9951444040096136,-0.0140363211270543,-0.9999999848002742,1.2675432436081513e-11,0.0,0.9999999848129496,1.2675432436081513e-11,-0.6931470680247895,-0.12398938848611733,-0.013981535565613155,2.0,5.356141628381876e-05,-0.6931458438783583,1.004855580877078,0.0
