NoAsk,Resp_1,Rt_1,Context,Resp_2,Rt_2,Apple
1,right,4.83899998664856,1,1,1.2839999198913574,12
1,right,0.8630001544952393,1,1,0.753000020980835,9.0
1,right,0.6349999904632568,1,1,0.40399980545043945,6.0
1,right,0.05500006675720215,1,1,0.6970000267028809,9.0
1,right,0.1919999122619629,1,1,0.13199996948242188,12
1,right,0.04999995231628418,2,1,0.4609999656677246,0
1,right,0.4179999828338623,2,1,0.3970000743865967,3.0
1,right,0.021000146865844727,1,1,0.13299989700317383,12
1,right,0.24699997901916504,1,1,0.2850000858306885,12
1,right,0.39300012588500977,2,0,0.24500012397766113,6
1,right,0.2739999294281006,2,0,0.36700010299682617,6
0, ,0,0,1,1.7269999980926514,0
0, ,0,0,1,1.1140000820159912,9.0
1,right,0.24000000953674316,1,1,0.23099994659423828,9.0
1,right,0.6049997806549072,1,1,0.34200000762939453,12
0, ,0,0,1,0.35699987411499023,9.0
1,right,0.27699995040893555,1,1,0.24900007247924805,12
1,right,0.24699997901916504,1,1,0.11400008201599121,12
1,right,0.6940000057220459,1,1,0.4760000705718994,9.0
0, ,0,0,0,0.375,6
1,right,0.27500009536743164,1,1,0.9819998741149902,9.0
1,right,0.1699998378753662,1,1,0.3680000305175781,0
0, ,0,0,1,0.4659998416900635,6.0
1,left,0.5970001220703125,0,1,0.312000036239624,9.0
1,right,0.5099999904632568,1,1,0.7560000419616699,9.0
1,right,0.38499999046325684,2,0,0.9100000858306885,6
1,left,0.2990000247955322,0,0,0.2239999771118164,6
1,left,1.4170000553131104,0,1,0.44499993324279785,9.0
1,left,0.3280000686645508,0,1,0.39800000190734863,12
1,left,0.3710000514984131,0,1,0.45399999618530273,0
1,right,0.8190000057220459,1,1,0.4739999771118164,12
1,left,0.39100003242492676,0,1,0.5400002002716064,12
1,left,0.08100008964538574,0,1,0.312000036239624,0
1,right,0.9010000228881836,2,0,0.5659999847412109,6
1,left,0.867999792098999,0,1,0.3580000400543213,12
0, ,0,0,1,0.3259999752044678,9.0
1,right,0.12299990653991699,1,1,0.38000011444091797,0
1,right,0.6500000953674316,1,1,0.3540000915527344,0
1,right,0.0820000171661377,1,0,0.39999985694885254,6
1,right,0.0820000171661377,2,1,0.2710001468658447,3.0
1,right,0.24300003051757812,2,1,0.06500005722045898,0
1,right,0.18000006675720215,2,0,0.34400010108947754,6
1,right,0.11599993705749512,2,1,0.22300004959106445,3.0
1,right,0.09999990463256836,2,0,0.09299993515014648,6
1,right,0.17299985885620117,1,1,0.1380000114440918,6.0
1,right,0.03600001335144043,2,0,0.42299985885620117,6
0, ,0,0,1,0.00800013542175293,6.0
1,right,0.1679999828338623,2,0,0.12899994850158691,6
0, ,0,0,1,0.1679999828338623,12
0, ,0,0,1,0.07399988174438477,12
1,right,0.17200016975402832,1,1,0.1230001449584961,12
1,right,0.08999991416931152,1,1,0.10700011253356934,12
1,right,0.15199995040893555,1,1,0.2990000247955322,9.0
1,right,0.6599998474121094,1,1,0.4270000457763672,12
1,right,0.4090001583099365,2,0,0.39499998092651367,6
0, ,0,0,1,1.2999999523162842,0
1,right,0.16000008583068848,2,0,0.7250001430511475,6
1,right,0.5469999313354492,1,1,0.36100006103515625,12
1,right,0.5939998626708984,2,0,0.3959999084472656,6
1,right,0.31099987030029297,2,1,0.4830000400543213,6.0
1,left,0.10500001907348633,0,1,0.1679999828338623,0
1,left,1.551999807357788,0,0,0.5099999904632568,6
0, ,0,0,1,0.14100003242492676,6.0
1,right,0.4219999313354492,1,1,0.18400001525878906,12
1,left,0.47499990463256836,0,1,0.26200008392333984,12
1,left,0.7339999675750732,0,1,0.3399999141693115,3.0
0, ,0,0,1,1.9720001220703125,12
1,right,0.13199996948242188,2,0,1.0990002155303955,6
1,left,1.2860000133514404,0,1,0.23000001907348633,0
1,right,0.21700000762939453,2,0,0.5380001068115234,6
1,right,0.18499994277954102,2,0,0.0970001220703125,6
1,right,0.3399999141693115,2,0,2.246999979019165,6
0, ,0,0,1,0.4509999752044678,9.0
0, ,0,0,1,0.1770000457763672,12
1,right,0.26399993896484375,2,0,0.21500015258789062,6
0, ,0,0,0,0.3040001392364502,6
0, ,0,0,1,0.3409998416900635,12
1,right,0.28600001335144043,1,1,0.3470001220703125,9.0
1,right,0.17999982833862305,1,1,1.571000099182129,9.0
1,right,0.16500020027160645,2,1,0.4780001640319824,0
0, ,0,0,1,3.5339999198913574,12
1,left,0.995999813079834,0,1,1.2290000915527344,3.0
1,right,0.4589998722076416,2,0,0.3169999122619629,6
0, ,0,0,0,0.37800002098083496,6
1,right,0.2739999294281006,2,0,0.31399989128112793,6
1,right,0.26200008392333984,1,1,0.5509998798370361,9.0
1,right,0.21399998664855957,1,1,4.302999973297119,9.0
1,right,0.37599992752075195,1,1,0.3259999752044678,12
1,right,0.5820000171661377,2,0,0.5829999446868896,6
0, ,0,0,0,1.003000020980835,6
1,right,0.45200014114379883,2,0,0.4499998092651367,6
1,right,0.4179999828338623,2,0,0.5480000972747803,6
1,right,0.019999980926513672,1,1,0.4760000705718994,12
0, ,0,0,0,0.6649999618530273,6
1,left,1.8199999332427979,0,0,5.811000108718872,6
1,right,1.3849999904632568,2,0,2.99399995803833,6
1,right,0.46200013160705566,2,0,0.26600003242492676,6
1,right,0.5290000438690186,1,1,0.1640000343322754,9.0
1,right,1.0410001277923584,1,1,0.42800021171569824,9.0
1,right,0.7219998836517334,1,1,0.27300000190734863,12
1,right,0.05299997329711914,1,1,0.2929999828338623,6.0
1,right,0.2840001583099365,1,1,0.30500006675720215,9.0
1,right,0.2589998245239258,1,1,0.18700003623962402,9.0
1,right,0.06299996376037598,2,0,0.5820000171661377,6
1,right,0.24099993705749512,2,0,0.026000022888183594,6
1,right,0.08800005912780762,1,1,0.23099994659423828,9.0
1,right,0.10400009155273438,1,1,0.37599992752075195,12
0, ,0.11700010299682617,0,0,0.29600000381469727,6
1,right,0,2,0,0.19900012016296387,6
1,right,0.20599985122680664,1,1,0.9140000343322754,12
1,left,0.17600011825561523,0,1,0.2569999694824219,12
0, ,0.372999906539917,0,0,0.4630000591278076,6
1,right,0,1,1,0.30900001525878906,12
0, ,0.19099998474121094,0,0,0.27300000190734863,6
1,right,0,1,1,0.3250000476837158,12
1,right,0.37999987602233887,2,0,0.43000006675720215,6
1,right,0.0010001659393310547,1,1,1.1850001811981201,12
1,right,1.3889999389648438,1,1,0.39100003242492676,12
1,right,0.2539999485015869,2,0,2.9539999961853027,6
1,right,0.07400012016296387,2,0,0.29200005531311035,6
