NoAsk,Resp_1,Rt_1,Context,Resp_2,Rt_2,Apple
0, ,0,0,0,0.006999969482421875,6
1,right,0.9309999942779541,2,1,0.7990000247955322,0
1,right,0.5109999179840088,1,1,0.10400009155273438,12
1,left,0.7860000133514404,0,0,0.6569998264312744,6
1,right,0.5130000114440918,1,1,0.6569998264312744,0
1,right,0.312000036239624,2,1,0.7239999771118164,0
1,right,0.21199989318847656,1,1,0.5690000057220459,9.0
1,right,0.437000036239624,2,1,0.7719998359680176,6.0
1,right,0.3960001468658447,2,1,1.0290000438690186,0
1,left,0.679999828338623,0,0,0.9079999923706055,6
1,left,1.0769999027252197,0,1,0.619999885559082,0
1,left,0.5829999446868896,0,1,0.7209999561309814,12
1,left,1.0159997940063477,0,1,0.25999999046325684,9.0
1,right,0.7060000896453857,2,1,2.294999837875366,3.0
1,right,0.7030000686645508,2,1,0.3409998416900635,3.0
1,left,0.5659999847412109,0,1,0.018000125885009766,0
1,left,0.377000093460083,0,1,0.5750000476837158,3.0
0, ,0,0,1,1.0260000228881836,0
1,left,0.49200010299682617,0,1,0.1679999828338623,0
1,left,0.4530000686645508,0,0,0.4479999542236328,6
1,right,0.33700013160705566,1,1,1.2269999980926514,9.0
1,right,0.5210001468658447,2,1,0.5959999561309814,0
0, ,0,0,0,0.622999906539917,6
0, ,0,0,0,0.41900014877319336,6
0, ,0,0,0,0.7249999046325684,6
1,left,0.5850000381469727,0,1,0.5740001201629639,0
0, ,0,0,1,0.04800009727478027,12
1,right,0.6329998970031738,2,1,0.2870001792907715,6.0
1,left,0.4549999237060547,0,1,1.1690001487731934,3.0
1,right,0.09100008010864258,2,1,0.41700005531311035,0
1,left,0.4739999771118164,0,1,0.4589998722076416,12
1,right,0.45800018310546875,2,1,1.8589999675750732,6.0
0, ,0,0,1,0.5,0
1,right,0.5460000038146973,2,1,0.3959999084472656,0
0, ,0,0,0,0.33699989318847656,6
0, ,0,0,0,0.6820001602172852,6
1,right,1.2599999904632568,1,1,0.26200008392333984,0
1,left,0.24000000953674316,0,1,0.3900001049041748,0
1,left,0.38299989700317383,0,1,1.4210000038146973,0
1,left,0.5,0,1,0.5690000057220459,12
0, ,0,0,0,0.1549999713897705,6
1,left,2.5420000553131104,0,0,0.00800013542175293,6
1,left,0.7039999961853027,0,0,0.40400004386901855,6
0, ,0,0,0,0.5080001354217529,6
1,left,0.7929999828338623,0,1,0.1529998779296875,9.0
1,left,0.47699999809265137,0,0,0.46199989318847656,6
1,left,0.41300010681152344,0,0,0.7170000076293945,6
1,right,0.497999906539917,1,1,0.6319999694824219,12
0, ,0,0,0,0.40200018882751465,6
1,right,0.9600000381469727,2,1,0.4590001106262207,0
0, ,0,0,0,0.5799999237060547,6
1,right,0.49699997901916504,2,1,0.4930000305175781,0
1,left,1.061000108718872,0,0,2.57099986076355,6
1,left,2.178999900817871,0,1,0.7860000133514404,12
1,right,0.4049999713897705,1,1,1.2869999408721924,12
1,left,0.4869999885559082,0,1,0.997999906539917,0
