NoAsk,Resp_1,Rt_1,Context,Resp_2,Rt_2,Apple
0, ,0,0,1,2.321000099182129,0
1,left,2.1460001468658447,0,1,0.8259999752044678,0
0, ,2.866000175476074,0,1,0.08899998664855957,6.0
1,left,4.466000080108643,0,0,0.4440000057220459,6
1,left,0,0,0,0.127000093460083,6
1,right,0.18900012969970703,1,1,0.38699984550476074,9.0
1,right,0.49699997901916504,2,1,1.0860002040863037,0
1,right,0.46399998664855957,1,1,0.30899977684020996,12
1,right,0.4160001277923584,1,0,0.3020000457763672,6
1,right,0.4179999828338623,1,1,0.1919999122619629,12
1,right,0.35000014305114746,1,1,0.26999998092651367,12
0, ,0.27300000190734863,0,0,0.029999971389770508,6
1,right,0.018000125885009766,2,1,0.03500008583068848,0
0, ,0,0,1,0.8600001335144043,12
1,right,1.6470000743865967,2,0,0.7779998779296875,6
1,right,0,2,0,0.007999897003173828,6
1,right,0.013000011444091797,2,1,0.4589998722076416,0
0, ,0.12000012397766113,0,1,0.03099989891052246,12
1,right,0.19000005722045898,1,1,0.10500001907348633,9.0
1,right,0,1,1,0.3939998149871826,9.0
1,right,1.4690001010894775,2,0,0.2720000743865967,6
1,right,0.013000011444091797,2,1,0.05200004577636719,3.0
1,right,0.372999906539917,2,0,0.6500000953674316,6
1,right,0.5570001602172852,2,0,0.6840000152587891,6
1,right,0.07399988174438477,1,1,0.48599982261657715,9.0
1,right,0.21599984169006348,1,1,0.09100008010864258,12
1,right,0.3970000743865967,1,1,0.625,12
1,right,0.4759998321533203,2,0,0.4029998779296875,6
1,right,0.16899991035461426,1,1,0.0559999942779541,12
0, ,0.6019999980926514,0,1,0.1400001049041748,12
1,right,0.05500006675720215,1,1,0.4289999008178711,9.0
1,right,0,1,1,0.08999991416931152,12
1,right,0.5449998378753662,2,1,0.31400012969970703,0
1,right,0.3430001735687256,2,0,0.3149998188018799,6
1,right,0.3020000457763672,1,1,0.48399996757507324,9.0
0, ,0.7190001010894775,0,1,0.01699995994567871,0
1,right,0.3940000534057617,2,0,0.7969999313354492,6
1,right,0,2,0,0.14299988746643066,6
