NoAsk,Resp_1,Rt_1,Context,Resp_2,Rt_2,Apple
0, ,0,0,1,1.5160000324249268,0
0, ,0,0,1,0.7620000839233398,12
1,right,0.41100001335144043,1,1,0.8450000286102295,12
1,right,1.0469999313354492,1,1,0.875,6.0
1,right,0.8550000190734863,2,0,0.40799999237060547,6
1,left,0.6729998588562012,0,0,0.6779999732971191,6
1,right,0.8059999942779541,1,1,0.748999834060669,12
0, ,0,0,0,1.3859999179840088,6
1,right,0.4549999237060547,2,0,3.561999797821045,6
1,right,0.6520001888275146,2,0,0.7669999599456787,6
0, ,0,0,1,0.5669999122619629,0
0, ,0,0,1,1.6349999904632568,12
1,left,1.1539998054504395,0,0,0.9620001316070557,6
0, ,0,0,0,1.5509998798370361,6
1,right,0.6129999160766602,2,0,1.9570000171661377,6
1,right,0.744999885559082,2,0,0.6579999923706055,6
0, ,0,0,0,0.6189999580383301,6
1,right,0.45599985122680664,1,1,0.943000078201294,6.0
1,right,0.4330000877380371,2,0,0.3769998550415039,6
1,right,0.8539998531341553,1,1,1.1480000019073486,12
0, ,0,0,0,1.880000114440918,6
1,right,1.056999921798706,2,0,0.2870001792907715,6
1,right,0.6690001487731934,2,0,0.6080000400543213,6
1,right,0.7970001697540283,1,1,0.8229999542236328,12
1,left,0.2950000762939453,0,0,1.7310001850128174,6
1,right,0.8589999675750732,1,1,0.7030000686645508,9.0
1,left,0.3580000400543213,0,0,0.7209999561309814,6
1,right,1.1590001583099365,1,1,1.0920000076293945,12
0, ,0,0,0,1.3309998512268066,6
0, ,0,0,1,0.9040000438690186,0
0, ,0,0,1,0.5659999847412109,3.0
0, ,0,0,1,0.8239998817443848,3.0
1,left,0.4479999542236328,0,1,0.7779998779296875,12
1,left,0.4179999828338623,0,0,0.9519999027252197,6
1,right,1.0799999237060547,1,1,0.3250000476837158,9.0
1,left,1.1660001277923584,0,0,1.5169999599456787,6
0, ,0,0,1,1.2030000686645508,3.0
1,left,0.2609999179840088,0,1,0.6140000820159912,12
1,left,0.8980000019073486,0,0,0.5460000038146973,6
1,right,0.8450000286102295,1,1,0.3080000877380371,3.0
0, ,0,0,1,0.6389999389648438,12
1,right,1.3420000076293945,1,1,0.6489999294281006,9.0
0, ,0,0,0,1.0099999904632568,6
1,right,0.5789999961853027,2,1,0.5299999713897705,0
0, ,0,0,1,0.4509999752044678,0
1,right,0.6599998474121094,1,1,0.5750000476837158,9.0
0, ,0,0,0,0.3529999256134033,6
0, ,0,0,1,0.49500012397766113,12
1,left,0.2819998264312744,0,0,0.8959999084472656,6
1,right,0.7599999904632568,1,1,0.931999921798706,12
1,left,1.187999963760376,0,0,0.6660001277923584,6
1,right,0.6230001449584961,1,1,0.689000129699707,6.0
1,left,0.4549999237060547,0,0,0.3429999351501465,6
1,right,0.6790001392364502,2,0,0.5510001182556152,6
1,right,0.7460000514984131,1,1,0.7569999694824219,9.0
1,left,0.565000057220459,0,0,1.6469998359680176,6
0, ,0,0,0,0.48600006103515625,6
1,right,0.7350001335144043,2,0,0.7369999885559082,6
1,right,0.9939999580383301,1,1,0.5889999866485596,0
1,left,1.4219999313354492,0,1,0.38299989700317383,9.0
1,left,0.7430000305175781,0,1,1.3880000114440918,12
1,left,0.6940000057220459,0,0,0.6110000610351562,6
0, ,0,0,1,0.8080000877380371,0
0, ,0,0,1,0.9409999847412109,12
0, ,0,0,0,0.7969999313354492,6
0, ,0,0,0,0.818000078201294,6
1,right,0.30299997329711914,2,0,0.6449999809265137,6
1,left,0.21199989318847656,0,1,1.0260000228881836,9.0
