EFE1,AL1,AI1,EX1,EV1,EFE2,AL2,AI2,EX2,EV2,UAI,UAL,RAL,REX,PEAL2,PEAI1,PEEX2,PEEV1
-1.005442789285982,-0.0054428005394995555,0.0,0.9999999887464825,-0.005442800539499556,-0.9999999887417298,4.752960468665387e-12,0.0,0.9999999887464828,4.752960468665387e-12,-0.6931470680247895,-0.128868417862797,-0.005442800539974852,0.0,0.0,-0.6931470680247895,-0.9999999999999999,0.0
-0.9999999887455321,9.505920937330774e-13,0.0,0.9999999887464828,9.505920937330776e-13,-0.9999999887417298,4.752960468665387e-12,0.0,0.9999999887464828,4.752960468665387e-12,-0.6931470680247895,-0.1268254435777106,-0.005464371965719775,2.0,-0.00010785712495992895,-0.6931470680247895,1.0158531808010873,0.0
,,,,,-0.9999999887460074,4.752960468665387e-13,0.0,0.9999999887464828,4.752960468665388e-13,,-0.12484623370528844,-0.005485270113634918,0.5,-0.00021234786088846803,,-0.5000000000000002,
-0.9999999887455321,9.505920937330774e-13,0.0,0.9999999887464828,9.505920937330776e-13,-0.9999999887417298,4.752960468665387e-12,0.0,0.9999999887464828,4.752960468665387e-12,-0.6931470680247895,-0.12292784883718648,-0.004998398718849913,0.0,0.00019349991019455576,-0.6931470680247895,-0.9923170092813675,0.0
,,,,,-0.9999999887460074,4.752960468665387e-13,0.0,0.9999999887464828,4.752960468665388e-13,,-0.12106752749284067,4.752960468665388e-13,1.0,1.0097419586828951e-28,,0.0,
,,,,,-0.9999999887460123,4.705784822364242e-13,0.0,0.9999999887464828,4.705784822364243e-13,,-0.12106752749284067,4.705784822364243e-13,1.0,1.0097419586828951e-28,,0.0,
,,,,,-0.9999999887460168,4.659308872318942e-13,0.0,0.9999999887464828,4.659308872318942e-13,,-0.12106752749284067,4.659308872318942e-13,1.0,0.0,,0.0,
,,,,,-0.9999999887460215,4.613517232538521e-13,0.0,0.9999999887464828,4.613517232538521e-13,,-0.12106752749284067,4.613517232538521e-13,1.0,0.0,,0.0,
-0.9999999887455505,9.321357916362346e-13,0.0,0.9999999887464828,9.321357916362346e-13,-0.9999999887419143,4.568397447696958e-12,0.0,0.9999999887464828,4.568397447696958e-12,-0.6931470680247895,-0.12106752749284067,4.568397447696958e-13,1.0,0.0,-0.6931470680247895,0.0,0.0
-0.999999988745555,9.276896798467385e-13,0.0,0.9999999887464828,9.276896798467385e-13,-0.999999988741959,4.523936329801997e-12,0.0,0.9999999887464828,4.523936329801997e-12,-0.6931470680247895,-0.12106752749284067,4.523936329801997e-13,1.0,0.0,-0.6931470680247895,0.0,0.0
-0.9999999887455594,9.233081159526767e-13,0.0,0.9999999887464828,9.233081159526767e-13,-0.9999999887420026,4.480120690861379e-12,0.0,0.9999999887464828,4.480120690861379e-12,-0.6931470680247895,-0.12106752749284067,4.4801206908613796e-13,1.0,0.0,-0.6931470680247895,0.0,0.0
-0.8615024170712722,-0.051133273373650936,-6.931470602244471e-05,0.8102998289915988,-0.05120258807967337,-1.0284331004882887,-0.05113327337602741,0.0,0.9772998271122614,-0.05113327337602741,-0.6931470680247895,-0.12106752749284067,-0.05525168844101733,1.0,-0.0041184150649899165,-0.6930777533187671,0.02270016188967805,0.0
,,,,,-0.999999988746039,4.436939540881561e-13,0.0,0.9999999887464828,4.436939540881562e-13,,-0.11169111697139242,4.436939540881562e-13,1.0,1.0097419586828951e-28,,0.0,
,,,,,-0.9999999887460433,4.3943796918702827e-13,0.0,0.9999999887464828,4.3943796918702827e-13,,-0.11169111697139242,4.3943796918702827e-13,1.0,0.0,,0.0,
,,,,,-0.9999999887460476,4.352427955835288e-13,0.0,0.9999999887464828,4.352427955835288e-13,,-0.11169111697139242,4.352427955835288e-13,1.0,0.0,,0.0,
-0.8581992688657863,-0.045192988575696875,-6.931470602244471e-05,0.8129369655840669,-0.04526230328171932,-1.021826804077317,-0.039252703780119295,0.0,0.9825741002971977,-0.039252703780119295,-0.6931470680247895,-0.12106752749284067,-0.04581271561723957,0.0,0.005320557758787842,-0.6930777533187671,-0.977299838110322,-0.005940284797954054
-0.9999999887455763,9.064036009447127e-13,0.0,0.9999999887464828,9.064036009447129e-13,-0.9999999887421718,4.31107554078174e-12,0.0,0.9999999887464828,4.31107554078174e-12,-0.6931470680247895,-0.1033942575071193,4.3110755407817406e-13,1.0,0.0,-0.6931470680247895,0.0,0.0
,,,,,-0.9999999887460558,4.2703092587173813e-13,0.0,0.9999999887464828,4.2703092587173813e-13,,-0.1033942575071193,4.2703092587173813e-13,1.0,0.0,,0.0,
-0.9999999887455845,8.983078588314052e-13,0.0,0.9999999887464828,8.983078588314053e-13,-0.9999999887422527,4.230118119648665e-12,0.0,0.9999999887464828,4.230118119648665e-12,-0.6931470680247895,-0.1033942575071193,4.230118119648665e-13,1.0,0.0,-0.6931470680247895,0.0,0.0
-0.9999999887455884,8.943452334913666e-13,0.0,0.9999999887464828,8.943452334913666e-13,-0.9999999887422923,4.19049186624828e-12,0.0,0.9999999887464828,4.19049186624828e-12,-0.6931470680247895,-0.1033942575071193,4.1904918662482797e-13,1.0,0.0,-0.6931470680247895,0.0,0.0
-0.9999999887455923,8.904379977188065e-13,0.0,0.9999999887464828,8.904379977188067e-13,-0.9999999887423314,4.151419508522678e-12,0.0,0.9999999887464828,4.151419508522678e-12,-0.6931470680247895,-0.1033942575071193,4.1514195085226785e-13,1.0,0.0,-0.6931470680247895,0.0,0.0
