NoAsk,Resp_1,Rt_1,Context,Resp_2,Rt_2,Apple
1,right,0.3880000114440918,2,0,0.3600001335144043,6
1,right,0.06700015068054199,1,1,0.7269999980926514,6.0
1,right,0.36299991607666016,2,0,0.46399998664855957,6
0, ,0,0,0,0.41100001335144043,6
1,right,0.5959999561309814,2,0,0.6349999904632568,6
0, ,0,0,0,0.4330000877380371,6
0, ,0,0,0,1.5789999961853027,6
0, ,0,0,0,0.39099979400634766,6
1,right,0.4850001335144043,1,1,0.3080000877380371,12
1,right,0.31599998474121094,2,0,0.2390000820159912,6
0, ,0,0,0,0.27500009536743164,6
1,right,0.43599987030029297,1,1,0.2760000228881836,6.0
1,right,0.3840000629425049,2,0,0.6390001773834229,6
1,right,0.3169999122619629,2,0,0.2929999828338623,6
1,right,0.41700005531311035,2,0,0.375,6
1,right,0.4610002040863037,2,0,0.6010000705718994,6
1,left,0.5299999713897705,0,0,0.2650001049041748,6
1,right,2.0759999752044678,1,1,0.3489999771118164,9.0
1,right,0.35000014305114746,1,1,0.5829999446868896,9.0
0, ,0,0,1,0.2519998550415039,12
1,right,0.5940001010894775,2,0,0.24599981307983398,6
1,left,1.0200002193450928,0,0,0.0820000171661377,6
1,right,0.37200021743774414,2,0,0.5219998359680176,6
0, ,0,0,0,0.22600007057189941,6
1,right,0.4419999122619629,1,1,0.1699998378753662,12
0, ,0,0,1,0.08699989318847656,0
1,right,0.49900007247924805,2,0,0.2350001335144043,6
0, ,0,0,1,0.554999828338623,12
0, ,0,0,1,0.6719999313354492,9.0
1,right,0.36999988555908203,1,1,0.11299991607666016,9.0
