EFE1,AL1,AI1,EX1,EV1,EFE2,AL2,AI2,EX2,EV2,UAI,UAL,RAL,REX,PEAL2,PEAI1,PEEX2,PEEV1
-1.0108061492265252,-0.010806160480042293,0.0,0.999999988746483,-0.010806160480042295,-0.9999999887352292,1.1253517088673328e-11,0.0,0.9999999887464828,1.1253517088673328e-11,-0.6931470680247895,-0.10806160602774958,-0.010806160481167646,0.0,-1.734723475976807e-18,-0.6931470680247895,-1.0000000000000002,0.0
-0.9999999887442321,2.250703417734666e-12,0.0,0.9999999887464828,2.250703417734666e-12,-0.9999999887352292,1.1253517088673328e-11,0.0,0.9999999887464828,1.1253517088673328e-11,-0.6931470680247895,-0.10662139611374305,-0.009987592436838742,0.0,0.0006745470545489914,-0.6931470680247895,-0.9866723252357453,0.0
-0.9999999887442321,2.250703417734666e-12,0.0,0.9999999887464828,2.250703417734666e-12,-0.9999999887352292,1.1253517088673328e-11,0.0,0.9999999887464828,1.1253517088673328e-11,-0.6931470680247895,-0.10521907058457844,-0.009269773645918076,0.0,0.0012521332941313051,-0.6931470680247895,-0.9736952318659308,0.0
-0.9999999887442321,2.250703417734666e-12,0.0,0.9999999887464828,2.250703417734666e-12,-0.9999999887352292,1.1253517088673328e-11,0.0,0.9999999887464828,1.1253517088673328e-11,-0.6931470680247895,-0.10385315403590875,-0.010911371783441124,2.0,-0.000526056496721574,-0.6931470680247895,1.038944933478529,0.0
,,,,,-0.9999999887453574,1.125351708867333e-12,0.0,0.9999999887464828,1.125351708867333e-12,,-0.10252224670158995,-0.010944644467651796,0.5,-0.0006924199128663881,,-0.47436943786016494,
-0.9999999887442321,2.250703417734666e-12,0.0,0.9999999887464828,2.250703417734666e-12,-0.9999999887352292,1.1253517088673328e-11,0.0,0.9999999887464828,1.1253517088673328e-11,-0.6931470680247895,-0.10122501964813992,-0.008701310648845297,0.0,0.0014211912020549444,-0.6931470680247895,-0.9683671807943603,0.0
,,,,,-0.9999999887453574,1.125351708867333e-12,0.0,0.9999999887464828,1.125351708867333e-12,,-0.0999602103603142,-0.00813568979459635,0.0,0.0018603311289446742,,-0.9562674071927704,
-0.9999999887442321,2.250703417734666e-12,0.0,0.9999999887464828,2.250703417734666e-12,-0.9999999887352292,1.1253517088673328e-11,0.0,0.9999999887464828,1.1253517088673328e-11,-0.6931470680247895,-0.09872661865741998,-0.007629596484685375,0.0,0.0022430652699544527,-0.6931470680247895,-0.9444662760299763,0.0
,,,,,-0.9999999887453574,1.125351708867333e-12,0.0,0.9999999887464828,1.125351708867333e-12,,-0.09752310287627092,-0.007174363656309059,0.0,0.0025779465215702412,,-0.9329528656043071,
-1.0696072743140073,-0.09634857526256252,-0.21854192718535878,0.7547167718660858,-0.31489050244792127,-1.0180653452549377,-0.09634857526818927,-7.000831154015998e-17,0.9217167699867485,-0.09634857526818934,-0.6931470680247895,-0.09634857635244963,-0.06762917929442536,0.0,0.02871939597376391,-0.47460514083943073,-0.921716780359304,0.0
