NoAsk,Resp_1,Rt_1,Context,Resp_2,Rt_2,Apple
0, ,0,0,0,0.28099989891052246,6
1,right,0.10700011253356934,2,1,1.0810000896453857,0
0, ,0,0,0,1.7730000019073486,6
1,right,0.04399991035461426,2,1,0.3619999885559082,9.0
1,right,0.6579999923706055,1,1,1.5469999313354492,12
0, ,0,0,1,1.0220000743865967,6.0
1,right,0.937000036239624,1,1,1.2100000381469727,12
1,right,0.49200010299682617,2,1,0.4099998474121094,0
1,right,0.619999885559082,1,1,0.5580000877380371,9.0
0, ,0,0,0,0.6349999904632568,6
1,right,0.34400010108947754,1,1,0.8789999485015869,9.0
1,right,0.994999885559082,2,0,0.4890000820159912,6
0, ,0,0,0,0.4309999942779541,6
1,right,0.372999906539917,1,1,0.38499999046325684,12
1,right,0.6059999465942383,1,1,0.7209999561309814,12
1,right,0.4479999542236328,2,0,0.4589998722076416,6
1,right,0.372999906539917,2,0,0.41499996185302734,6
0, ,0,0,0,1.003000020980835,6
1,right,0.4249999523162842,1,1,0.44899988174438477,12
0, ,0,0,0,0.43899989128112793,6
1,right,0.34400010108947754,2,0,0.687999963760376,6
1,right,0.09900021553039551,2,1,0.5080001354217529,0
1,right,0.28799986839294434,2,0,0.41100001335144043,6
0, ,0,0,0,0.4939999580383301,6
1,right,0.46700000762939453,2,0,0.5750000476837158,6
1,right,0.3359999656677246,2,0,0.4590001106262207,6
1,right,0.44299983978271484,2,0,0.8580000400543213,6
0, ,0,0,1,0.4589998722076416,12
0, ,0,0,1,0.3299999237060547,6.0
1,right,0.31999993324279785,2,0,0.6740000247955322,6
1,right,0.28099989891052246,1,1,0.31799983978271484,12
1,right,0.5199999809265137,2,0,0.3340001106262207,6
1,right,0.04800009727478027,1,1,0.18599987030029297,12
1,right,0.23000001907348633,2,0,0.3259999752044678,6
1,right,0.22499990463256836,1,1,0.29799985885620117,6.0
1,right,1.3550000190734863,2,0,0.6549999713897705,6
0, ,0,0,1,0.3280000686645508,3.0
1,left,0.312999963760376,0,1,0.3409998416900635,0
1,right,0.5559999942779541,1,1,0.2869999408721924,12
0, ,0,0,0,0.307999849319458,6
1,left,2.4079999923706055,0,1,0.7929999828338623,12
1,left,0.3619999885559082,0,0,0.4479999542236328,6
1,left,0.2630000114440918,0,1,0.7009999752044678,6.0
1,left,0.38299989700317383,0,1,0.6660001277923584,12
1,left,0.3229999542236328,0,0,0.8209998607635498,6
1,left,0.35700011253356934,0,0,0.6359999179840088,6
1,left,0.4140000343322754,0,1,0.5850000381469727,3.0
1,right,0.29200005531311035,1,1,0.32200002670288086,6.0
1,right,0.3340001106262207,1,1,0.434999942779541,9.0
1,right,0.559999942779541,1,1,0.31399989128112793,9.0
1,right,0.34599995613098145,2,0,0.7999999523162842,6
0, ,0,0,1,0.33700013160705566,0
0, ,0,0,0,0.5980000495910645,6
1,right,0.13199996948242188,1,1,0.3450000286102295,12
1,right,0.682999849319458,2,0,0.44300007820129395,6
1,right,0.3710000514984131,2,0,0.2990000247955322,6
1,right,0.6289999485015869,1,1,0.7199997901916504,0
0, ,0,0,1,0.28999996185302734,3.0
0, ,0,0,1,0.6710000038146973,0
1,right,1.0859999656677246,2,0,0.3600001335144043,6
0, ,0,0,0,0.6719999313354492,6
1,right,0.3510000705718994,1,1,0.2990000247955322,3.0
1,right,0.3380000591278076,2,0,0.38499999046325684,6
1,right,0.41499996185302734,2,0,0.4500000476837158,6
1,right,0.6779999732971191,2,0,0.35000014305114746,6
1,right,0.3509998321533203,2,0,0.8939998149871826,6
1,right,0.37199997901916504,2,0,0.8190000057220459,6
0, ,0,0,0,0.46000003814697266,6
1,right,0.4500000476837158,1,1,0.5899999141693115,9.0
1,right,0.3380000591278076,1,1,0.34800004959106445,12
1,right,0.4569997787475586,2,0,0.875999927520752,6
1,right,0.5169999599456787,2,0,0.27300000190734863,6
1,right,0.6019999980926514,1,1,0.42799997329711914,9.0
1,right,0.6310000419616699,2,0,0.312999963760376,6
1,right,0.3059999942779541,1,1,0.945000171661377,9.0
1,right,0.3080000877380371,2,0,0.3599998950958252,6
1,right,0.6170001029968262,2,0,0.7539999485015869,6
1,right,0.497999906539917,1,1,0.5220000743865967,6.0
1,right,0.6660001277923584,2,0,0.39499998092651367,6
1,right,0.33899998664855957,1,1,0.4179999828338623,12
1,right,0.1380000114440918,2,0,0.4249999523162842,6
1,right,0.5290000438690186,2,0,0.6210000514984131,6
1,right,0.6970000267028809,1,1,0.30699992179870605,0
1,right,0.5109999179840088,1,1,0.3539998531341553,9.0
1,right,1.4779999256134033,1,1,0.3659999370574951,9.0
1,right,0.2090001106262207,2,0,0.43199992179870605,6
1,right,0.2799999713897705,1,1,0.40799999237060547,12
1,right,0.13899993896484375,1,1,0.5910000801086426,12
1,right,0.4939999580383301,1,0,0.5929999351501465,6
1,right,0.26999998092651367,2,0,0.3509998321533203,6
1,right,0.7869999408721924,1,1,0.6539998054504395,9.0
1,right,0.4760000705718994,2,0,0.25500011444091797,6
1,right,0.01399993896484375,2,0,0.42799997329711914,6
1,right,0.7310001850128174,1,1,2.4719998836517334,9.0
1,right,0.503000020980835,1,1,0.4219999313354492,12
1,right,0.7579998970031738,1,1,0.3919999599456787,9.0
1,right,0.32400012016296387,1,1,0.3530001640319824,12
1,right,0.25999999046325684,2,0,0.34999990463256836,6
1,right,0.30099987983703613,1,1,0.2890000343322754,12
1,right,0.30099987983703613,1,1,0.5139999389648438,12
1,right,0.28600001335144043,2,0,0.880000114440918,6
0, ,0,0,0,2.3269999027252197,6
1,right,0.4679999351501465,1,1,0.3399999141693115,12
0, ,0,0,0,0.39100003242492676,6
0, ,0,0,0,0.2799999713897705,6
0, ,0,0,0,0.6510000228881836,6
1,right,0.2709999084472656,2,0,0.5480000972747803,6
1,right,0.2910001277923584,1,1,0.4679999351501465,12
1,right,0.4519999027252197,1,1,0.4240000247955322,12
1,right,0.3059999942779541,1,1,0.3190000057220459,12
0, ,0,0,0,0.6150000095367432,6
0, ,0,0,1,0.26399993896484375,0
1,right,0.48799991607666016,2,0,0.2980000972747803,6
0, ,0,0,0,1.193000078201294,6
0, ,0,0,0,0.3410000801086426,6
1,right,0.8369998931884766,1,1,0.879000186920166,9.0
1,right,0.4330000877380371,1,1,0.40000009536743164,12
0, ,0,0,0,1.3990001678466797,6
1,right,0.12400007247924805,1,1,0.41499996185302734,9.0
0, ,0,0,0,0.623999834060669,6
