NoAsk,Resp_1,Rt_1,Context,Resp_2,Rt_2,Apple
1,right,0.3339998722076416,2,0,0.40400004386901855,6
1,right,0.5410001277923584,2,0,0.9760000705718994,6
1,right,1.0,2,0,0.7590000629425049,6
0, ,0,0,0,0.25800013542175293,6
1,right,0.10199999809265137,1,1,2.183000087738037,12
1,right,0.24000000953674316,2,0,0.49699997901916504,6
1,right,0.8889999389648438,1,1,0.999000072479248,12
1,right,0.22099995613098145,2,0,0.5950000286102295,6
1,right,0.3710000514984131,2,0,0.3190000057220459,6
1,right,0.5220000743865967,2,0,0.41499996185302734,6
1,right,0.3320000171661377,2,0,1.1069998741149902,6
0, ,0,0,1,0.6200001239776611,12
1,right,0.317000150680542,1,1,0.3339998722076416,12
1,right,0.2780001163482666,2,0,0.567000150680542,6
1,right,0.7070000171661377,1,1,0.5399999618530273,12
1,right,0.41899991035461426,1,1,0.2259998321533203,12
0, ,0,0,1,1.2149999141693115,0
1,right,0.2219998836517334,2,0,0.3960001468658447,6
1,right,0.8609998226165771,1,1,0.30899977684020996,6.0
0, ,0,0,1,0.26999998092651367,12
0, ,0,0,1,0.46700000762939453,3.0
0, ,0,0,0,0.36100006103515625,6
0, ,0,0,0,0.4499998092651367,6
1,right,0.5559999942779541,1,1,0.9270000457763672,6.0
1,right,0.3730001449584961,1,1,1.1170001029968262,3.0
1,right,0.37599992752075195,1,1,0.5780000686645508,12
0, ,0,0,0,0.4519999027252197,6
1,right,0.3900001049041748,1,1,0.3250000476837158,12
0, ,0,0,0,0.7649998664855957,6
1,right,0.28999996185302734,2,0,3.0340001583099365,6
1,right,0.6940000057220459,1,1,0.6600000858306885,9.0
0, ,0,0,1,0.4849998950958252,0
0, ,0,0,0,0.5470001697540283,6
1,right,0.377000093460083,2,0,1.0099999904632568,6
1,right,0.689000129699707,2,0,0.7799999713897705,6
0, ,0,0,0,0.4200000762939453,6
1,right,0.5239999294281006,1,1,0.7710001468658447,9.0
0, ,0,0,1,0.29399991035461426,0
1,right,0.36699986457824707,1,1,0.559999942779541,3.0
1,right,0.5260000228881836,1,1,0.4909999370574951,12
