NoAsk,Resp_1,Rt_1,Context,Resp_2,Rt_2,Apple
0, ,0,0,1,10.787999868392944,9.0
1,right,0.2990000247955322,2,0,0.9839999675750732,6
1,right,1.051999807357788,1,1,0.6639997959136963,12
1,right,2.8429999351501465,1,1,0.7970001697540283,6.0
1,right,0.35000014305114746,1,1,0.4089999198913574,12
1,right,0.3469998836517334,1,1,0.7079999446868896,12
1,right,0.30900001525878906,1,1,0.6860001087188721,12
1,right,0.30700016021728516,1,1,0.312999963760376,12
0, ,0,0,1,0.6619999408721924,0
1,right,0.29399991035461426,1,1,1.0260000228881836,9.0
1,right,0.38700008392333984,2,0,0.41299986839294434,6
1,right,0.6330001354217529,2,0,1.938999891281128,6
1,right,0.5529999732971191,1,1,1.1599998474121094,6.0
1,right,6.353000164031982,1,1,0.6380000114440918,6.0
1,right,0.42799997329711914,2,0,4.745000123977661,6
