EFE1,AL1,AI1,EX1,EV1,EFE2,AL2,AI2,EX2,EV2,UAI,UAL,RAL,REX,PEAL2,PEAI1,PEEX2,PEEV1
-1.5470097116601893,-0.4964084136100188,-0.2176013119984875,0.8329999860516828,-0.7140097256085064,-1.4964083968706792,-0.4964084136153578,0.0,0.9999999832553216,-0.4964084136153578,-0.6931470680247895,-0.5231667015074695,-0.4964084136153578,2.0,0.0,-0.475545756026302,0.9999999999999998,0.0
-1.6264112687950578,-0.41813943292759315,-0.21760131199848753,0.9906705238689769,-0.6357407449260807,-1.6552115111404162,-0.3398704522505064,-6.970699232928823e-17,1.3153410588899097,-0.33987045225050644,-0.6931470680247895,-0.3581907529503008,-0.5355429086465807,1.5,-0.19567245639607433,-0.475545756026302,0.18465891908512666,0.0782689806824256
-1.6078059922001908,-0.3773990071251451,-0.2176013119984875,1.0128056730765582,-0.5950003191236327,-1.6180009579506824,-0.2583896006456104,0.0,1.3596113573050723,-0.2583896006456104,-0.6931470680247895,-0.27231777577875865,-0.5559131239890401,1.0,-0.29752352334342974,-0.475545756026302,-0.35961138007132787,0.11900940648487379
-1.5480515239265098,-0.3524153366367562,-0.2176013119984875,0.9780348752912659,-0.5700166486352438,-1.4984920214033204,-0.20842225966883263,0.0,1.2900697617344876,-0.20842225966883263,-0.6931470680247895,-0.2196570064506719,-0.13576247506610503,1.5,0.0726597846027276,-0.475545756026302,0.20993021666370848,0.14399307697326263
-1.5481737014132784,-0.3355285650840546,-0.2176013119984875,0.995043824330736,-0.5531298770825421,-1.4987363763768573,-0.17464871656342934,0.0,1.324087659813428,-0.17464871656342934,-0.6931470680247895,-0.18406294184570499,-0.1442058613941558,2.0,0.03044285516927353,-0.475545756026302,0.6759123180151492,0.16087984852596426
-1.583123621127674,-0.3233514219082383,-0.21760131199848753,1.042170887220948,-0.5409527339067259,-1.5686362158056486,-0.15029443021179678,-6.970699232928823e-17,1.4183417855938518,-0.15029443021179684,-0.6931470680247895,-0.5231667015074695,-0.4964084136153578,0.0,0.0,-0.475545756026302,-1.0000000000000002,-0.17305699170178046
-1.3471841026279539,-0.2450824412258126,-0.21760131199848753,0.8845003494036535,-0.46268375322430016,-1.5686362158056486,-0.15029443021179678,-6.970699232928823e-17,1.4183417855938518,-0.15029443021179684,-0.6931470680247895,-0.3581907529503008,-0.5355429086465807,0.5,-0.19567245639607433,-0.475545756026302,-0.18465891908512644,-0.09478801101935469
-1.3349194143146559,-0.07514721509522045,-0.21760131199848753,1.0421708872209479,-0.29274852709370797,-1.5686362158056486,-0.15029443021179678,-6.970699232928823e-17,1.4183417855938518,-0.15029443021179684,-0.6931470680247895,-0.15839586749989298,-0.07311695212761433,2.0,0.07717747808418245,-0.475545756026302,0.5816581906564702,-0.0751472151112374
-1.3613148865130158,-0.06595058600647598,-0.21760131199848756,1.0777629885080524,-0.28355189800496355,-1.6214271602023687,-0.13190117203430782,-1.3941398465857647e-16,1.4895259881680607,-0.13190117203430793,-0.6931470680247895,-0.13901114325517386,-0.04548375210510248,2.0,0.08641741992920535,-0.475545756026302,0.5104739868903048,-0.06595058602249293
-1.381954174076946,-0.058759508996886624,-0.2176013119984875,1.105593353081572,-0.2763608209953742,-1.6627057353302293,-0.1175190180151291,0.0,1.5451867173151004,-0.1175190180151291,-0.6931470680247895,-0.2723177757787587,1.0677936138425791e-11,1.0,0.0,-0.475545756026302,0.0,0.058759509012903555
