NoAsk,Resp_1,Rt_1,Context,Resp_2,Rt_2,Apple
1,left,2.864000082015991,0,1,1.8870000839233398,0
1,left,0.1939997673034668,0,1,0.7880001068115234,0
1,left,0.06999993324279785,0,1,0.6099998950958252,0
1,left,0.4909999370574951,0,1,0.6210000514984131,12
0, ,0,0,1,0.5770001411437988,3.0
1,left,0.9570000171661377,0,1,0.5220000743865967,0
0, ,0,0,1,0.49699997901916504,0
1,left,1.4350001811981201,0,1,0.12999987602233887,0
0, ,0,0,1,0.018000125885009766,0
1,right,0.08299994468688965,2,1,0.7940001487731934,0
0, ,0,0,0,0.10299992561340332,6
1,right,0.36500000953674316,1,1,0.17299985885620117,12
1,right,0.309999942779541,2,1,0.1360001564025879,3.0
0, ,0,0,1,0.12800002098083496,9.0
0, ,0,0,0,0.5849997997283936,6
1,right,0.004999876022338867,1,1,0.6000001430511475,3.0
1,right,1.2070000171661377,2,0,0.17100000381469727,6
1,right,0.9620001316070557,1,1,0.4549999237060547,3.0
1,left,0.8279998302459717,0,0,0.35199999809265137,6
1,left,0.15999984741210938,0,0,0.7249999046325684,6
1,right,0.2050001621246338,2,1,1.4680001735687256,3.0
1,right,0.6139998435974121,2,1,0.4330000877380371,0
1,right,0.20300006866455078,1,1,0.4549999237060547,6.0
1,left,0.18199992179870605,0,0,0.812999963760376,6
1,left,0.13199996948242188,0,0,0.7579998970031738,6
1,left,0.33700013160705566,0,0,0.4719998836517334,6
1,right,0.0970001220703125,2,0,0.03900003433227539,6
1,right,0.5069999694824219,1,1,0.06200003623962402,12
1,right,1.3599998950958252,2,0,0.7239999771118164,6
1,right,0.7330000400543213,2,0,0.1419999599456787,6
1,right,0.9279999732971191,1,1,0.22299981117248535,12
1,right,0.8259999752044678,1,0,0.07899999618530273,6
0, ,0,0,0,0.1699998378753662,6
1,right,0.753000020980835,1,1,0.0709998607635498,3.0
1,right,0.09500002861022949,2,1,0.5069999694824219,0
1,left,0.17199993133544922,0,0,0.5529999732971191,6
1,right,0.2259998321533203,1,1,0.49699997901916504,9.0
1,right,0.009999990463256836,2,0,0.2369999885559082,6
1,right,0.13200020790100098,2,0,0.10300016403198242,6
0, ,0,0,0,0.2049999237060547,6
1,right,0.7289998531341553,2,0,0.6459999084472656,6
1,right,0.06499981880187988,2,0,0.3359999656677246,6
1,right,0.13100004196166992,2,0,0.9780001640319824,6
1,right,0.4790000915527344,2,0,0.4070000648498535,6
1,right,1.31600022315979,1,1,0.30099987983703613,12
1,right,0.495999813079834,2,0,1.0360000133514404,6
1,right,0.42599987983703613,1,1,0.10800004005432129,9.0
1,right,0.37600016593933105,2,0,1.7889997959136963,6
0, ,0,0,0,0.2739999294281006,6
1,right,0.497999906539917,1,1,0.09299993515014648,12
1,right,0.6749999523162842,2,0,0.9340000152587891,6
1,right,1.188999891281128,1,1,0.6170001029968262,12
0, ,0,0,0,0.43900012969970703,6
0, ,0,0,0,0.5990002155303955,6
0, ,0,0,0,0.6600000858306885,6
0, ,0,0,0,0.8880000114440918,6
1,right,1.190000057220459,2,0,2.0300002098083496,6
1,right,0.14299988746643066,2,0,1.0850000381469727,6
1,right,0.5099999904632568,1,1,0.684999942779541,12
1,right,1.9890000820159912,1,1,1.1110000610351562,12
1,right,0.559999942779541,1,1,0.7839999198913574,12
1,right,0.3710000514984131,2,0,0.503000020980835,6
1,right,0.3320000171661377,1,1,0.5519998073577881,9.0
1,right,0.3580000400543213,1,1,0.6710000038146973,9.0
1,right,0.35200023651123047,2,0,0.9059998989105225,6
1,right,1.000999927520752,1,1,0.75,12
1,right,0.5409998893737793,1,1,0.8209998607635498,12
1,right,0.4589998722076416,2,0,0.5089998245239258,6
1,right,0.41499996185302734,1,1,0.7599999904632568,12
1,right,0.5980000495910645,1,1,0.4719998836517334,0
1,right,0.2969999313354492,1,1,0.31099987030029297,12
1,right,0.30299997329711914,2,0,0.6049997806549072,6
0, ,0,0,0,0.38499999046325684,6
1,right,0.5830001831054688,1,1,0.30500006675720215,0
1,right,0.3059999942779541,1,1,0.3540000915527344,12
1,right,1.245999813079834,1,1,0.43900012969970703,3.0
0, ,0,0,1,0.31800007820129395,12
1,left,0.8059999942779541,0,0,0.7319998741149902,6
1,right,0.2850000858306885,1,1,0.309999942779541,3.0
1,left,3.3459999561309814,0,1,0.6929998397827148,12
0, ,0,0,0,0.6979999542236328,6
1,right,0.3319997787475586,1,1,0.8559999465942383,12
1,right,0.440000057220459,2,0,0.7149999141693115,6
0, ,0,0,0,1.8970000743865967,6
1,right,0.878000020980835,1,1,0.6189999580383301,9.0
0, ,0,0,0,1.2319998741149902,6
1,right,0.3559999465942383,1,1,0.7869999408721924,12
0, ,0,0,0,0.6330001354217529,6
1,right,1.0920000076293945,2,0,0.3959999084472656,6
0, ,0,0,0,0.9340000152587891,6
0, ,0,0,0,0.9830000400543213,6
1,right,0.21799993515014648,1,1,0.5230000019073486,12
1,right,1.7860000133514404,2,0,0.7810001373291016,6
1,right,2.7940001487731934,2,0,1.2990000247955322,6
1,right,0.8039999008178711,2,0,0.8240001201629639,6
0, ,0.1230001449584961,0,0,0.9140000343322754,6
1,right,0.5829999446868896,1,1,0.6960000991821289,12
0, ,0,0,0,0.10299992561340332,6
1,right,0.6599998474121094,1,1,0.3710000514984131,9.0
0, ,0,0,0,0.6559998989105225,6
1,right,0.6789999008178711,1,1,0.45600008964538574,12
1,right,0,1,1,0.2519998550415039,12
0, ,0.7400000095367432,0,0,0.34599995613098145,6
1,right,0.6809999942779541,1,1,0.5329999923706055,12
1,right,0,1,1,0.312000036239624,9.0
