NoAsk,Resp_1,Rt_1,Context,Resp_2,Rt_2,Apple
1,left,0.2760000228881836,0,1,2.0379998683929443,12
1,left,1.3369998931884766,0,0,0.6150000095367432,6
1,left,0.9440000057220459,0,1,0.14400005340576172,0
1,left,0.8810000419616699,0,1,0.5379998683929443,0
1,right,0.818000078201294,1,1,6.751000165939331,12
1,left,1.3510000705718994,0,0,0.6459999084472656,6
1,left,0.6459999084472656,0,1,0.5559999942779541,12
1,left,2.119999885559082,0,0,0.5729999542236328,6
1,left,0.5429999828338623,0,0,0.35900020599365234,6
1,right,0.30900001525878906,1,1,0.8280000686645508,9.0
1,left,1.494999885559082,0,1,0.38899993896484375,12
1,left,0.5889999866485596,0,0,0.5920000076293945,6
1,right,1.8940000534057617,2,1,0.8989999294281006,0
1,left,1.4820001125335693,0,1,0.18899989128112793,12
1,left,1.0850000381469727,0,1,0.6069998741149902,12
0, ,0,0,0,3.050999879837036,6
1,left,2.0410001277923584,0,1,0.14999985694885254,3.0
1,right,0.367999792098999,2,1,0.1770000457763672,0
1,right,0.30099987983703613,1,1,0.503000020980835,6.0
1,left,1.0410001277923584,0,1,0.6050000190734863,12
1,left,0.5969998836517334,0,0,0.75,6
1,left,0.5259997844696045,0,1,0.24099993705749512,0
0, ,0,0,1,0.4519999027252197,0
1,left,0.15600013732910156,0,0,0.5079998970031738,6
1,left,0.5360000133514404,0,0,0.2869999408721924,6
1,right,0.5199999809265137,1,1,0.5760002136230469,9.0
1,left,0.21400022506713867,0,1,1.9839999675750732,0
1,left,0.1699998378753662,0,1,0.497999906539917,12
1,left,0.4980001449584961,0,0,0.7730000019073486,6
1,left,1.9019999504089355,0,1,1.6299998760223389,0
1,left,0.3410000801086426,0,0,0.6790001392364502,6
0, ,0,0,1,2.440000057220459,12
1,left,0.2089998722076416,0,0,0.8220000267028809,6
1,left,0.003000020980834961,0,1,2.4679999351501465,12
1,left,0.564000129699707,0,1,0.5740001201629639,0
0, ,0,0,1,0.05900001525878906,12
1,left,0.003999948501586914,0,0,0.3789999485015869,6
1,left,0.6519999504089355,0,1,2.3239998817443848,6.0
1,right,3.368000030517578,2,1,0.07800006866455078,0
0, ,0,0,1,0.49199986457824707,9.0
1,left,0.07700014114379883,0,0,1.319000005722046,6
1,left,0.1419999599456787,0,0,2.3539998531341553,6
1,left,0.40199995040893555,0,1,0.5090000629425049,6.0
1,left,0.24199986457824707,0,1,1.5510001182556152,0
1,left,0.42999982833862305,0,1,0.372999906539917,9.0
0, ,0,0,1,0.1679999828338623,0
0, ,0,0,1,0.10800004005432129,9.0
1,left,0.46200013160705566,0,1,0.09300017356872559,0
1,left,2.062999963760376,0,1,0.4679999351501465,6.0
1,left,0.3989999294281006,0,0,0.4809999465942383,6
1,left,0.002000093460083008,0,0,0.2839999198913574,6
1,left,0.442000150680542,0,1,0.49900007247924805,3.0
1,left,0.31099987030029297,0,1,0.39100003242492676,12
1,left,0.3400001525878906,0,0,0.6629998683929443,6
1,left,0.559999942779541,0,0,0.8349997997283936,6
1,left,0.7200000286102295,0,0,2.2709999084472656,6
1,left,0.2630000114440918,0,1,0.692000150680542,9.0
0, ,0,0,0,5.132999897003174,6
1,left,0.07500004768371582,0,1,0.35899996757507324,0
0, ,0,0,1,0.6029999256134033,3.0
1,left,0.2239999771118164,0,1,0.36500000953674316,9.0
1,left,0.556999921798706,0,0,1.2660000324249268,6
0, ,0,0,0,0.31599998474121094,6
1,left,0.07399988174438477,0,1,0.4179999828338623,12
1,left,0.5369999408721924,0,0,0.377000093460083,6
0, ,0,0,0,0.22300004959106445,6
0, ,0,0,0,0.014999866485595703,6
1,left,0.47300004959106445,0,1,0.6809999942779541,12
0, ,0,0,0,1.250999927520752,6
1,left,0.28099989891052246,0,1,0.17200016975402832,9.0
1,left,0.3450000286102295,0,0,0.38300013542175293,6
0, ,0,0,0,0.2109999656677246,6
1,left,0.4930000305175781,0,1,2.9659998416900635,3.0
0, ,0,0,0,0.5329999923706055,6
0, ,0,0,1,0.39299988746643066,12
1,left,0.45200014114379883,0,0,0.5149998664855957,6
1,left,0.37800002098083496,0,1,2.9049999713897705,3.0
1,left,0.6069998741149902,0,1,1.1099998950958252,0
1,left,0.26800012588500977,0,1,0.5199999809265137,12
1,left,0.22700023651123047,0,0,0.042999982833862305,6
1,left,0.3819999694824219,0,1,0.5850000381469727,12
1,left,1.6670000553131104,0,0,9.40499997138977,6
0, ,0,0,1,4.059999942779541,0
1,left,0.22600007057189941,0,1,7.55400013923645,0
1,left,0.2689998149871826,0,0,0.3229999542236328,6
1,left,0.6600000858306885,0,0,0.15400004386901855,6
0, ,0,0,1,4.32099986076355,12
0, ,0,0,1,14.522000074386597,6.0
1,right,0.6539998054504395,2,1,0.4779999256134033,0
1,left,2.316999912261963,0,1,0.2390000820159912,12
1,left,0.5920000076293945,0,1,3.5139999389648438,12
1,left,0.04999995231628418,0,1,0.4650001525878906,0
1,right,0.28800010681152344,2,0,0.16000008583068848,6
1,right,0.15400004386901855,2,1,0.37800002098083496,0
0, ,0,0,1,0.8339998722076416,9.0
1,left,0.4089999198913574,0,0,0.4160001277923584,6
1,left,0.21300005912780762,0,1,0.4010000228881836,12
1,left,0.556999921798706,0,0,0.1380000114440918,6
0, ,0,0,1,0.3360002040863037,9.0
1,left,0.08599996566772461,0,1,0.17400002479553223,3.0
1,left,0.10199999809265137,0,1,0.42599987983703613,12
1,left,3.820000171661377,0,0,0.42800021171569824,6
1,left,0.7799999713897705,0,1,0.037000179290771484,3.0
1,left,0.3379998207092285,0,1,0.11699986457824707,6.0
1,right,0.31999993324279785,2,0,0.7690000534057617,6
1,right,0.7699999809265137,2,0,0.48200011253356934,6
0, ,0,0,1,0.25099992752075195,12
1,right,0.4939999580383301,1,1,0.2609999179840088,9.0
1,right,0.026999950408935547,1,1,0.45399999618530273,12
1,right,0.13400006294250488,1,1,0.008999824523925781,0
1,right,0.34999990463256836,2,1,0.23800015449523926,0
1,left,0.019999980926513672,0,1,0.08000016212463379,12
1,left,0.17400002479553223,0,1,0.13899993896484375,12
1,left,0.7090001106262207,0,1,0.3959999084472656,12
0, ,0,0,0,2.127000093460083,6
1,right,0.10000014305114746,2,0,0.09399986267089844,6
1,right,0.40400004386901855,2,0,3.697999954223633,6
