NoAsk,Resp_1,Rt_1,Context,Resp_2,Rt_2,Apple
1,right,0.8240001201629639,1,1,0.745999813079834,12
0, ,0,0,1,38.14299988746643,12
1,right,0.5410001277923584,2,1,50.6949999332428,3.0
1,right,0.5889999866485596,1,1,55.63099980354309,12
1,right,0.4530000686645508,1,1,0.5460000038146973,9.0
0, ,0,0,0,0.5329999923706055,6
1,right,0.5170001983642578,2,1,0.7839999198913574,9.0
1,right,0.18199992179870605,2,1,0.3959999084472656,0
1,left,1.1449999809265137,0,1,0.9619998931884766,12
1,left,0.3880000114440918,0,1,0.2929999828338623,0
1,right,0.4010000228881836,2,1,0.2929999828338623,3.0
1,right,0.5630002021789551,1,1,0.36500000953674316,12
1,left,0.5479998588562012,0,1,1.8399999141693115,0
0, ,0,0,1,0.876000165939331,9.0
0, ,0,0,1,2.0970001220703125,9.0
1,right,0.501000165939331,1,1,0.25999999046325684,9.0
1,right,0.30500006675720215,1,1,0.9099998474121094,12
0, ,0,0,0,1.5859999656677246,6
0, ,0,0,0,0.31800007820129395,6
1,right,0.6089999675750732,2,1,0.2630000114440918,0
0, ,0,0,0,0.12599992752075195,6
1,left,0.37599992752075195,0,1,0.5090000629425049,12
0, ,0,0,1,0.02500009536743164,12
1,left,0.26200008392333984,0,0,0.3619999885559082,6
0, ,0,0,1,1.2039999961853027,12
1,right,0.4249999523162842,2,1,0.684999942779541,0
0, ,0,0,1,0.5,12
1,left,0.18200016021728516,0,1,0.3580000400543213,9.0
0, ,0,0,1,0.5190000534057617,12
1,left,0.34799981117248535,0,0,2.7769999504089355,6
1,left,0.500999927520752,0,1,0.497999906539917,3.0
1,left,0.33699989318847656,0,1,0.8339998722076416,9.0
1,left,0.2779998779296875,0,1,1.3619999885559082,3.0
1,left,0.6720001697540283,0,0,0.44900012016296387,6
0, ,0,0,1,0.309999942779541,12
1,left,0.2760000228881836,0,1,0.7829999923706055,9.0
1,left,0.681999921798706,0,1,1.0290000438690186,6.0
1,left,1.1000001430511475,0,1,2.9629998207092285,9.0
1,left,0.08800005912780762,0,1,0.2390000820159912,12
1,left,0.06400012969970703,0,1,1.5780000686645508,3.0
1,left,0.14300012588500977,0,1,0.44900012016296387,12
0, ,0,0,1,0.8710000514984131,3.0
1,left,0.4049999713897705,0,1,0.05900001525878906,6.0
1,left,0.32200002670288086,0,1,0.629000186920166,9.0
1,left,0.35900020599365234,0,1,0.4609999656677246,0
1,left,0.17299985885620117,0,1,0.6979999542236328,12
0, ,0,0,0,0.37999987602233887,6
0, ,0,0,1,0.8540000915527344,9.0
1,left,0.39800000190734863,0,1,2.4240000247955322,6.0
1,left,0.5899999141693115,0,1,0.28099989891052246,6.0
1,left,0.7319998741149902,0,1,0.32399988174438477,0
1,left,0.25300002098083496,0,1,0.2690000534057617,9.0
1,left,0.33699989318847656,0,1,1.9810001850128174,0
1,left,0.37800002098083496,0,1,0.7739999294281006,6.0
