NoAsk,Resp_1,Rt_1,Context,Resp_2,Rt_2,Apple
1,right,0.7360000610351562,1,0,1.064000129699707,6
1,right,1.2609999179840088,1,0,0.7250001430511475,6
0, ,0,0,0,0.7209999561309814,6
1,right,0.5610001087188721,1,0,0.17400002479553223,6
0, ,0,0,0,0.48399996757507324,6
1,right,2.4769999980926514,1,0,1.056999921798706,6
1,right,0.7690000534057617,2,1,0.5130000114440918,3.0
1,right,3.802000045776367,2,1,14.344000101089478,9.0
1,right,10.771999835968018,2,1,0.5820000171661377,0
1,right,0.7660000324249268,1,1,0.7360000610351562,9.0
1,right,0.940000057220459,2,0,0.33099985122680664,6
0, ,0,0,1,0.38000011444091797,12
0, ,0,0,1,1.5139999389648438,0
0, ,0,0,1,1.248000144958496,9.0
1,left,0.29799985885620117,0,1,0.2839999198913574,6.0
1,left,0.8009998798370361,0,1,0.7789998054504395,0
1,left,0.3429999351501465,0,1,0.9180002212524414,0
1,left,0.10700011253356934,0,0,0.45399999618530273,6
0, ,0,0,1,0.3510000705718994,9.0
1,left,0.34800004959106445,0,0,0.46000003814697266,6
1,left,0.8429999351501465,0,0,1.238999843597412,6
1,left,0.46700000762939453,0,0,1.1519999504089355,6
1,left,0.0559999942779541,0,1,0.5769999027252197,0
1,left,0.25999999046325684,0,0,1.8910000324249268,6
0, ,0,0,0,1.0859999656677246,6
1,left,0.3280000686645508,0,0,1.1640000343322754,6
1,right,53.66100001335144,1,1,1.5889999866485596,12
1,right,0.4240000247955322,2,0,0.8409998416900635,6
1,right,0.2740001678466797,2,1,1.6579999923706055,9.0
1,right,0.810999870300293,2,0,0.7239999771118164,6
1,right,0.4549999237060547,2,1,0.41100001335144043,0
1,left,0.3809998035430908,0,0,0.5249998569488525,6
1,right,1.4250001907348633,2,1,2.0220000743865967,0
1,right,0.2839999198913574,1,1,0.7060000896453857,9.0
1,right,0.33700013160705566,2,0,0.4830000400543213,6
1,right,0.5920000076293945,1,1,1.5190000534057617,12
0, ,0,0,1,2.427999973297119,6.0
1,right,0.37199997901916504,2,0,0.49900007247924805,6
1,right,0.20300006866455078,2,0,1.5889999866485596,6
1,right,0.012000083923339844,1,1,0.8570001125335693,12
1,right,0.3859999179840088,1,1,0.3559999465942383,12
