NoAsk,Resp_1,Rt_1,Context,Resp_2,Rt_2,Apple
1,right,1.244999885559082,1,1,8.569000005722046,3.0
1,left,1.4920001029968262,0,0,2.7009999752044678,6
1,left,1.5079998970031738,0,0,2.26200008392334,6
1,right,1.1010000705718994,2,1,1.3239998817443848,0
0, ,0,0,1,0.16100001335144043,9.0
1,left,2.98799991607666,0,0,3.116999864578247,6
1,right,0.8810000419616699,1,0,2.7810001373291016,6
1,right,1.2669999599456787,1,1,2.796999931335449,12
1,right,4.4019999504089355,2,1,0.13400006294250488,0
1,left,0.8559999465942383,0,1,1.559999942779541,12
0, ,0,0,1,4.818000078201294,9.0
0, ,0,0,0,0.7739999294281006,6
0, ,0,0,1,1.1080000400543213,9.0
0, ,0,0,0,3.443000078201294,6
1,right,0.49000000953674316,1,1,3.4630000591278076,12
1,right,6.78600001335144,1,1,1.694000005722046,9.0
1,right,4.802000045776367,2,1,2.2360000610351562,0
1,left,7.677999973297119,0,1,1.3399999141693115,12
1,left,0.6110000610351562,0,0,2.0369999408721924,6
1,right,0.44299983978271484,1,0,2.625,6
1,right,0.49000000953674316,1,1,0.39999985694885254,3.0
1,right,0.41699981689453125,2,0,1.61899995803833,6
1,left,0.40199995040893555,0,1,0.9730000495910645,9.0
1,right,0.44099998474121094,2,1,3.684000015258789,0
1,left,1.497999906539917,0,1,0.9010000228881836,12
0, ,0,0,1,0.4119999408721924,3.0
0, ,0,0,1,2.756999969482422,12
0, ,0,0,0,0.33299994468688965,6
0, ,0,0,1,4.559000015258789,0
1,left,0.5790002346038818,0,1,1.3799998760223389,3.0
1,left,0.27300000190734863,0,0,1.6549999713897705,6
0, ,0,0,1,0.34399986267089844,3.0
1,right,0.3689999580383301,2,1,3.254999876022339,3.0
1,left,0.7130000591278076,0,1,0.46000003814697266,3.0
1,left,1.3489999771118164,0,0,1.4169998168945312,6
1,right,1.4549999237060547,2,1,0.21700000762939453,6.0
0, ,0,0,1,1.3350000381469727,0
1,right,0.7720000743865967,2,1,0.30100011825561523,9.0
1,right,0.9290001392364502,1,1,1.9849998950958252,12
0, ,0,0,1,3.1419999599456787,9.0
