NoAsk,Resp_1,Rt_1,Context,Resp_2,Rt_2,Apple
0, ,0,0,0,0.995999813079834,6
0, ,0,0,0,0.39800000190734863,6
1,left,0.49900007247924805,0,1,0.4350001811981201,3.0
1,left,0.6289999485015869,0,1,0.6339998245239258,3.0
1,left,0.6700000762939453,0,1,0.7319998741149902,12
1,left,0.27900004386901855,0,1,0.3020000457763672,12
1,left,0.29400014877319336,0,1,0.26800012588500977,12
1,left,0.6159999370574951,0,1,0.25099992752075195,3.0
1,left,0.5929999351501465,0,1,0.2890000343322754,0
1,left,0.4629998207092285,0,1,0.2869999408721924,0
1,left,0.4939999580383301,0,0,0.753000020980835,6
0, ,0,0,0,1.1349999904632568,6
1,left,0.37599992752075195,0,0,0.9019999504089355,6
1,left,0.28099989891052246,0,0,0.624000072479248,6
1,left,0.3039999008178711,0,1,0.5090000629425049,0
1,right,0.3880000114440918,2,0,0.24500012397766113,6
1,left,0.26399993896484375,0,1,0.6170001029968262,3.0
1,left,0.5639998912811279,0,0,0.7839999198913574,6
0, ,0,0,1,0.7350001335144043,6.0
1,right,0.37800002098083496,1,1,0.3990001678466797,0
1,left,0.3640000820159912,0,0,0.2049999237060547,6
1,left,0.4500000476837158,0,0,0.21600008010864258,6
1,left,0.2799999713897705,0,0,0.28600001335144043,6
1,left,0.29399991035461426,0,0,0.32399988174438477,6
1,left,0.25,0,0,0.31800007820129395,6
1,left,0.5440001487731934,0,0,0.31099987030029297,6
1,left,1.064000129699707,0,0,0.312999963760376,6
1,left,0.252000093460083,0,0,0.22099995613098145,6
1,left,0.2999999523162842,0,0,0.3169999122619629,6
1,left,0.6570000648498535,0,0,0.36100006103515625,6
1,left,0.32399988174438477,0,0,0.4049999713897705,6
1,left,1.0,0,0,0.4509999752044678,6
1,left,0.21799993515014648,0,0,0.5429999828338623,6
1,left,0.2980000972747803,0,0,0.5590000152587891,6
1,left,0.2999999523162842,0,0,1.812000036239624,6
0, ,0,0,0,0.4440000057220459,6
0, ,0,0,0,0.29600000381469727,6
1,left,0.29799985885620117,0,0,0.9610002040863037,6
1,left,0.37800002098083496,0,0,0.3020000457763672,6
1,left,0.3640000820159912,0,0,0.2650001049041748,6
0, ,0,0,0,0.24500012397766113,6
1,left,0.2990000247955322,0,0,0.5490000247955322,6
1,left,0.35500001907348633,0,0,0.1960000991821289,6
1,left,0.20799994468688965,0,0,0.22800016403198242,6
1,left,1.820000171661377,0,0,0.2890000343322754,6
1,left,0.2690000534057617,0,0,0.687000036239624,6
1,left,0.33499979972839355,0,0,0.36099982261657715,6
0, ,0,0,0,0.2630000114440918,6
