NoAsk,Resp_1,Rt_1,Context,Resp_2,Rt_2,Apple
1,left,0.2669999599456787,0,1,1.2220001220703125,12
0, ,0,0,1,0.4679999351501465,0
0, ,0,0,1,0.37199997901916504,12
0, ,0,0,1,0.8650000095367432,12
1,right,0.9709999561309814,2,0,0.3059999942779541,6
1,left,0.3989999294281006,0,0,0.29399991035461426,6
0, ,0,0,1,0.3409998416900635,0
1,right,0.33899998664855957,1,1,0.46199989318847656,12
1,left,0.35899996757507324,0,1,0.2720000743865967,0
1,right,0.29600000381469727,1,1,0.37399983406066895,12
1,right,0.625,1,1,0.7030000686645508,6.0
1,right,0.3580000400543213,2,1,0.34999990463256836,0
0, ,0,0,1,1.0449998378753662,0
0, ,0,0,1,0.3040001392364502,12
0, ,0,0,1,0.48799991607666016,0
1,right,1.1380000114440918,2,0,0.7239999771118164,6
1,right,0.33100008964538574,2,0,0.34800004959106445,6
1,left,0.14599990844726562,0,0,0.9469997882843018,6
1,left,0.2949998378753662,0,1,0.2850000858306885,0
1,right,0.3410000801086426,2,0,0.3080000877380371,6
1,right,0.5909998416900635,2,0,0.7569999694824219,6
1,right,0.0970001220703125,1,1,0.2969999313354492,9.0
1,right,0.3259999752044678,2,0,4.196000099182129,6
1,right,0.3410000801086426,2,0,0.28299999237060547,6
0, ,0,0,1,0.31099987030029297,0
1,right,0.4850001335144043,2,0,0.9040000438690186,6
1,right,0.9709999561309814,2,0,0.6789999008178711,6
1,left,0.375,0,1,0.622999906539917,12
1,left,0.31100010871887207,0,1,1.0840001106262207,0
1,right,0.28600001335144043,2,0,0.7310001850128174,6
